Feature_1,Feature_2,Correlation,Abs_Correlation
month_cos,H4_close,-0.9515135807014095,0.9515135807014095
month_cos,close_lag_10,-0.9515116218896269,0.9515116218896269
month_cos,close_rolling_q75_20,-0.9515068824504644,0.9515068824504644
month_cos,close_rolling_min_5,-0.9514984610740553,0.9514984610740553
month_cos,close_rolling_q25_10,-0.9514749993059106,0.9514749993059106
month_cos,close_rolling_mean_20,-0.951460298787558,0.951460298787558
sma_20,month_cos,-0.9514602987875579,0.9514602987875579
bb_middle,month_cos,-0.9514602987875573,0.9514602987875573
month_cos,close_rolling_median_20,-0.9514413721850333,0.9514413721850333
ichimoku_iks_26,month_cos,-0.9514247445968915,0.9514247445968915
month_cos,close_lag_20,-0.9514229711965425,0.9514229711965425
month_cos,close_rolling_min_10,-0.9514117542524525,0.9514117542524525
month_cos,close_rolling_max_50,-0.9514091473309991,0.9514091473309991
month_cos,close_rolling_q25_20,-0.9513711390238081,0.9513711390238081
month_cos,close_rolling_q75_50,-0.9512771901545417,0.9512771901545417
month_cos,close_rolling_min_20,-0.9512724647095743,0.9512724647095743
month_cos,H1_low,-0.9512722093860448,0.9512722093860448
sma_50,month_cos,-0.9512378065521293,0.9512378065521293
month_cos,close_rolling_mean_50,-0.9512378065521293,0.9512378065521293
month_cos,close_rolling_median_50,-0.9511909989513394,0.9511909989513394
bb_upper,month_cos,-0.9511779014387729,0.9511779014387729
gk_vol_5,gk_vol_10,0.9511349546495481,0.9511349546495481
month_cos,close_rolling_q25_50,-0.9510950793173438,0.9510950793173438
month_cos,D1_close,-0.9510086331581431,0.9510086331581431
month_cos,D1_open,-0.950956582355147,0.950956582355147
month_cos,close_rolling_min_50,-0.95092145377793,0.95092145377793
month_cos,H4_low,-0.9509150793972937,0.9509150793972937
atr_21,gk_vol_20,0.9509044608137963,0.9509044608137963
sma_100,month_cos,-0.9508621669735678,0.9508621669735678
month_cos,D1_low,-0.9506868303070097,0.9506868303070097
time_since_market_open,time_to_market_close,-0.9503972038481746,0.9503972038481746
parkinson_vol_10,parkinson_vol_20,0.9502401316382754,0.9502401316382754
sma_200,month_cos,-0.9501081695351334,0.9501081695351334
returns_percentile_rank_10,returns_percentile_rank_20,0.9500744469015948,0.9500744469015948
